"","trans_ID","Length","DATATYPE","COMMON_NAME","DIVER","NUMBER","MIN","MAX","AVG","Species.ID"
"333",111,12.5762495261139,"QUAN","blue tang",NA,31,12,15,13.5,"ACANCO"
"334",111,13.5174213567765,"QUAN","blue tang",NA,31,12,15,13.5,"ACANCO"
"335",111,12.5671096320269,"QUAN","blue tang",NA,31,12,15,13.5,"ACANCO"
"336",111,13.4728459470461,"QUAN","blue tang",NA,31,12,15,13.5,"ACANCO"
"337",112,20,"QUAN","blue tang",NA,4,20,20,20,"ACANCO"
"338",112,20,"QUAN","blue tang",NA,4,20,20,20,"ACANCO"
"339",112,20,"QUAN","blue tang",NA,4,20,20,20,"ACANCO"
"340",112,20,"QUAN","blue tang",NA,4,20,20,20,"ACANCO"
"341",113,16.277595689523,"QUAN","blue tang",NA,9,15,20,17.5,"ACANCO"
"342",113,18.1181270086733,"QUAN","blue tang",NA,9,15,20,17.5,"ACANCO"
"343",113,16.4906916040687,"QUAN","blue tang",NA,9,15,20,17.5,"ACANCO"
"344",113,16.5093833913666,"QUAN","blue tang",NA,9,15,20,17.5,"ACANCO"
"345",113,18.6569531408125,"QUAN","blue tang",NA,9,15,20,17.5,"ACANCO"
"346",113,17.8335287076187,"QUAN","blue tang",NA,9,15,20,17.5,"ACANCO"
"347",113,16.9490464336288,"QUAN","blue tang",NA,9,15,20,17.5,"ACANCO"
"348",113,18.1718263887302,"QUAN","blue tang",NA,9,15,20,17.5,"ACANCO"
"349",113,17.5994560545403,"QUAN","blue tang",NA,9,15,20,17.5,"ACANCO"
"350",114,5,"QUAN","blue tang",NA,1,5,5,5,"ACANCO"
"351",115,14.4839162437939,"QUAN","blue tang",NA,6,12,16,14,"ACANCO"
"352",115,13.8430390939014,"QUAN","blue tang",NA,6,12,16,14,"ACANCO"
"353",115,14.1638708143329,"QUAN","blue tang",NA,6,12,16,14,"ACANCO"
"354",115,14.7764438496796,"QUAN","blue tang",NA,6,12,16,14,"ACANCO"
"355",115,13.126709234596,"QUAN","blue tang",NA,6,12,16,14,"ACANCO"
"356",115,12.9734113282259,"QUAN","blue tang",NA,6,12,16,14,"ACANCO"
"357",116,15.120729629416,"QUAN","blue tang",NA,4,15,17,16,"ACANCO"
"358",116,15.8178474763408,"QUAN","blue tang",NA,4,15,17,16,"ACANCO"
"359",116,16.5328487032093,"QUAN","blue tang",NA,4,15,17,16,"ACANCO"
"360",116,15.1900497120805,"QUAN","blue tang",NA,4,15,17,16,"ACANCO"
"361",117,14.4201334789395,"QUAN","blue tang",NA,7,13,15,14,"ACANCO"
"362",117,14.4959667590447,"QUAN","blue tang",NA,7,13,15,14,"ACANCO"
"363",117,14.6195433717221,"QUAN","blue tang",NA,7,13,15,14,"ACANCO"
"364",117,13.6551403426565,"QUAN","blue tang",NA,7,13,15,14,"ACANCO"
"365",117,13.6610555746593,"QUAN","blue tang",NA,7,13,15,14,"ACANCO"
"366",117,14.5857158508152,"QUAN","blue tang",NA,7,13,15,14,"ACANCO"
"367",117,14.6254180548713,"QUAN","blue tang",NA,7,13,15,14,"ACANCO"
"368",118,14,"QUAN","blue tang",NA,1,14,14,14,"ACANCO"
"369",119,15,"QUAN","blue tang",NA,1,15,15,15,"ACANCO"
"370",120,16,"QUAN","blue tang",NA,2,16,16,16,"ACANCO"
"371",120,16,"QUAN","blue tang",NA,2,16,16,16,"ACANCO"
"372",121,22,"QUAN","blue tang",NA,1,22,22,22,"ACANCO"
"373",122,23,"QUAN","blue tang",NA,2,23,23,23,"ACANCO"
"374",122,23,"QUAN","blue tang",NA,2,23,23,23,"ACANCO"
"375",123,23,"QUAN","blue tang",NA,1,23,23,23,"ACANCO"
"376",124,20,"QUAN","blue tang",NA,1,20,20,20,"ACANCO"
"377",125,24,"QUAN","blue tang",NA,1,24,24,24,"ACANCO"
"378",126,21,"QUAN","blue tang",NA,1,21,21,21,"ACANCO"
"379",127,12,"QUAL","blue tang",NA,1,12,12,12,"ACANCO"
"380",128,12,"QUAN","blue tang",NA,1,12,12,12,"ACANCO"
"381",129,17,"QUAN","blue tang",NA,2,17,17,17,"ACANCO"
"382",129,17,"QUAN","blue tang",NA,2,17,17,17,"ACANCO"
"383",130,16,"QUAN","blue tang",NA,1,16,16,16,"ACANCO"
"384",131,17,"QUAN","blue tang",NA,1,17,17,17,"ACANCO"
"385",132,18,"QUAN","blue tang",NA,1,18,18,18,"ACANCO"
"386",133,16,"QUAN","blue tang",NA,1,16,16,16,"ACANCO"
"387",134,18,"QUAN","blue tang",NA,1,18,18,18,"ACANCO"
"388",135,20.442676616065,"QUAN","blue tang",NA,5,16,25,20.5,"ACANCO"
"389",135,21.6225801703411,"QUAN","blue tang",NA,5,16,25,20.5,"ACANCO"
"390",135,21.222888530387,"QUAN","blue tang",NA,5,16,25,20.5,"ACANCO"
"391",135,21.0732219263831,"QUAN","blue tang",NA,5,16,25,20.5,"ACANCO"
"392",135,19.8186979045751,"QUAN","blue tang",NA,5,16,25,20.5,"ACANCO"
"393",136,18.1831870860508,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"394",136,19.5719973064198,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"395",136,19.0494480709473,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"396",136,20.9761564434794,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"397",136,18.1494237458299,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"398",136,18.4640919307984,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"399",136,17.3173130327994,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"400",136,18.7057360728637,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"401",136,17.1102266016446,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"402",136,19.6062844881594,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"403",136,20.181940100927,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"404",136,19.8400700162915,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"405",136,19.1338556553816,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"406",136,17.5763323223732,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"407",136,17.6654711675265,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"408",136,19.0991551917691,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"409",136,20.8498656960183,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"410",136,19.8733346102573,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"411",136,20.6118648965844,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"412",136,19.2433159450968,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"413",136,17.4458838310098,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"414",136,18.2458758751066,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"415",136,18.2928764239413,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"416",136,18.7699141380948,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"417",136,20.0121405831273,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"418",136,20.4002126466461,"QUAN","blue tang",NA,26,17,21,19,"ACANCO"
"419",137,17.2278971774504,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"420",137,18.6796983159147,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"421",137,17.4033195562661,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"422",137,18.4508465160616,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"423",137,17.7185763032176,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"424",137,17.1811729539186,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"425",137,17.1530933175236,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"426",137,18.5624137199484,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"427",137,17.7376798689365,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"428",137,18.872010183055,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"429",137,18.3302089073695,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"430",137,17.7429745406844,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"431",137,17.17204406159,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"432",137,17.8677272754721,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"433",137,17.0529555613175,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"434",137,17.0223864694126,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"435",137,17.7323938254267,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"436",137,18.6847879714333,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"437",137,18.5751315709203,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"438",137,17.9792859093286,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"439",137,17.0599329075776,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"440",137,17.1056388863362,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"441",137,17.5649148146622,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"442",137,18.5943741351366,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"443",137,18.5857842331752,"QUAN","blue tang",NA,25,17,19,18,"ACANCO"
"444",138,20,"QUAN","blue tang",NA,1,20,20,20,"ACANCO"
"445",139,10,"QUAN","blue tang",NA,1,10,10,10,"ACANCO"
"446",140,18,"QUAN","blue tang",NA,1,18,18,18,"ACANCO"
"447",141,20,"QUAN","blue tang",NA,1,20,20,20,"ACANCO"
"448",142,6,"QUAN","blue tang",NA,1,6,6,6,"ACANCO"
"449",143,25,"QUAN","blue tang",NA,1,25,25,25,"ACANCO"
"450",144,30,"QUAL","blue tang",NA,1,30,30,30,"ACANCO"
"451",145,18,"QUAN","blue tang",NA,1,18,18,18,"ACANCO"
"452",146,2,"QUAN","blue tang",NA,1,2,2,2,"ACANCO"
"453",147,16.6903129567332,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"454",147,15.9378242412651,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"455",147,15.1533218092491,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"456",147,14.3100350845541,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"457",147,16.436089536058,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"458",147,15.831058503208,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"459",147,16.3614792568888,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"460",147,14.8739247183266,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"461",147,14.9782318653777,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"462",147,14.8633460225701,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"463",147,15.0162261289211,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"464",147,14.8799448005326,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"465",147,14.9333524177006,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"466",147,14.796253268511,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"467",147,16.4093814652844,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"468",147,14.5164161856674,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"469",147,15.26684596899,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"470",147,16.6569639021067,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"471",147,16.0342312529539,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"472",147,16.3796462416945,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"473",147,15.6876471440596,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"474",147,15.4534230290729,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"475",147,15.0001950942304,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"476",147,15.5450129651554,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"477",147,15.5801664134637,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"478",147,14.9466350309294,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"479",147,15.6170796602645,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"480",147,15.0689021531253,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"481",147,14.4795017272167,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"482",147,16.4193419456075,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"483",147,16.0060972176171,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"484",147,15.8180265285186,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"485",147,16.0819532795105,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"486",147,14.9177778206537,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"487",147,16.7528552601885,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"488",147,14.5474706211489,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"489",147,16.5430658131477,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"490",147,14.0509279726259,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"491",147,16.8808753977064,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"492",147,16.2559361073783,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"493",147,14.0561564589748,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"494",147,14.9253798338957,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"495",147,15.7231184793,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"496",147,14.7064982497419,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"497",147,16.6223910194261,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"498",147,15.2886072238047,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"499",147,15.2356104822214,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"500",147,14.6369318944635,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"501",147,16.6024055716727,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"502",147,14.3699267973136,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"503",147,14.3958506108083,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"504",147,15.4138773222855,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"505",147,14.6389489767462,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"506",147,14.3352609501375,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"507",147,16.2842317912162,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"508",147,15.1989823746707,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"509",147,16.3390091416167,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"510",147,15.6322766564953,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"511",147,14.6429577053765,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"512",147,15.8418943196501,"QUAN","blue tang",NA,60,14,17,15.5,"ACANCO"
"513",148,16,"QUAN","blue tang",NA,1,16,16,16,"ACANCO"
"514",149,17,"QUAN","blue tang",NA,1,17,17,17,"ACANCO"
"515",150,20,"QUAN","blue tang",NA,1,20,20,20,"ACANCO"
"516",151,15,"QUAN","blue tang",NA,1,15,15,15,"ACANCO"
"517",152,3.33943411070358,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"518",152,3.23282908370471,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"519",152,4.35836674163676,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"520",152,2.64366412023506,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"521",152,3.6171985193912,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"522",152,2.01667255416936,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"523",152,2.81714569989784,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"524",152,2.66240685709498,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"525",152,2.11535678605766,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"526",152,3.30771529293645,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"527",152,3.11945435660963,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"528",152,3.80705263724575,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"529",152,2.77082815490557,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"530",152,3.10416479803033,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"531",152,4.38380025319181,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"532",152,3.55657482037725,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"533",152,2.82120511292186,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"534",152,4.30293847662221,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"535",152,4.20872018429536,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"536",152,3.24188311547514,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"537",152,3.11489187500812,"QUAN","blue tang",NA,21,2,5,3.5,"ACANCO"
"538",153,4.43343597410447,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"539",153,3.95207806766967,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"540",153,2.95992100622683,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"541",153,2.79092782033642,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"542",153,2.64455611586855,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"543",153,3.68781796257153,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"544",153,2.34149600719339,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"545",153,1.84429410031438,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"546",153,1.65710246392408,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"547",153,4.49070194054421,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"548",153,3.5177216018044,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"549",153,3.00319517274693,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"550",153,4.44664828711706,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"551",153,1.7700356270367,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"552",153,2.07713334543123,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"553",153,2.77582191190364,"QUAN","blue tang",NA,16,1,5,3,"ACANCO"
"554",154,8,"QUAN","blue tang",NA,1,8,8,8,"ACANCO"
"555",155,15.9900938582859,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"556",155,16.005282751186,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"557",155,15.9594334836444,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"558",155,13.8644779971103,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"559",155,13.925294192915,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"560",155,14.4179618671356,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"561",155,15.4087134783981,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"562",155,15.0826090435915,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"563",155,14.7070079727303,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"564",155,15.6968580738868,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"565",155,15.6775482509678,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"566",155,14.7510830329843,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"567",155,14.1584709169494,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"568",155,17.0975791879282,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"569",155,14.8252102597109,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"570",155,15.2994368965548,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"571",155,14.7535371965654,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"572",155,17.3248505701936,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"573",155,13.962307142062,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"574",155,14.412745170382,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"575",155,12.8854874345613,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"576",155,13.6511067144941,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"577",155,16.3624921292223,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"578",155,13.6259223863141,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"579",155,13.9636047803029,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"580",155,15.8249558794541,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"581",155,16.2723167983358,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"582",155,15.4906591321854,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"583",155,16.0692245475445,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"584",155,13.9576756607621,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"585",155,15.4771479300603,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"586",155,15.0756400105546,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"587",155,15.3390703412251,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"588",155,15.4949267202102,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"589",155,15.3903419594018,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"590",155,14.6970622890659,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"591",155,16.2785908578573,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"592",155,14.6836077762428,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"593",155,15.5234790586305,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"594",155,15.1353797255859,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"595",155,15.2845742432706,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"596",155,15.0868006827195,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"597",155,13.0245168659923,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"598",155,13.5634172639938,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"599",155,14.3930973833371,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"600",155,15.6901136135154,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"601",155,15.7441166062929,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"602",155,14.2773929693558,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"603",155,15.3070043105859,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"604",155,15.5613919014645,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"605",155,14.4747942594385,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"606",155,14.1372235343289,"QUAN","blue tang",NA,52,12,18,15,"ACANCO"
"607",156,20,"QUAN","blue tang",NA,3,20,20,20,"ACANCO"
"608",156,20,"QUAN","blue tang",NA,3,20,20,20,"ACANCO"
"609",156,20,"QUAN","blue tang",NA,3,20,20,20,"ACANCO"
"610",157,13,"QUAN","blue tang",NA,1,13,13,13,"ACANCO"
"611",158,7.68366851564497,"QUAN","blue tang",NA,4,6,8,7,"ACANCO"
"612",158,7.62669581640512,"QUAN","blue tang",NA,4,6,8,7,"ACANCO"
"613",158,6.20337638678029,"QUAN","blue tang",NA,4,6,8,7,"ACANCO"
"614",158,6.23629024019465,"QUAN","blue tang",NA,4,6,8,7,"ACANCO"
"615",159,18.4670864241198,"QUAN","blue tang",NA,8,18,20,19,"ACANCO"
"616",159,19.3731763381511,"QUAN","blue tang",NA,8,18,20,19,"ACANCO"
"617",159,19.5871392483823,"QUAN","blue tang",NA,8,18,20,19,"ACANCO"
"618",159,19.4304964947514,"QUAN","blue tang",NA,8,18,20,19,"ACANCO"
"619",159,19.2257071486674,"QUAN","blue tang",NA,8,18,20,19,"ACANCO"
"620",159,18.9036077624187,"QUAN","blue tang",NA,8,18,20,19,"ACANCO"
"621",159,18.7722326223738,"QUAN","blue tang",NA,8,18,20,19,"ACANCO"
"622",159,19.9510689042509,"QUAN","blue tang",NA,8,18,20,19,"ACANCO"
"623",160,18,"QUAN","blue tang",NA,2,18,18,18,"ACANCO"
"624",160,18,"QUAN","blue tang",NA,2,18,18,18,"ACANCO"
"625",161,20,"QUAN","blue tang",NA,2,20,20,20,"ACANCO"
"626",161,20,"QUAN","blue tang",NA,2,20,20,20,"ACANCO"
"627",162,25,"QUAN","blue tang",NA,1,25,25,25,"ACANCO"
"628",163,23,"QUAN","blue tang",NA,1,23,23,23,"ACANCO"
"629",164,25,"QUAN","blue tang",NA,2,25,25,25,"ACANCO"
"630",164,25,"QUAN","blue tang",NA,2,25,25,25,"ACANCO"
"631",165,20,"QUAN","blue tang",NA,2,20,20,20,"ACANCO"
"632",165,20,"QUAN","blue tang",NA,2,20,20,20,"ACANCO"
"633",166,23.2139452592484,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"634",166,22.2417542662374,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"635",166,22.4574958561709,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"636",166,22.1531176685759,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"637",166,21.646073706852,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"638",166,21.8735746460097,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"639",166,21.6244834306372,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"640",166,22.388711160016,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"641",166,22.49450818075,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"642",166,23.4216887515942,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"643",166,23.430705264313,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"644",166,20.9628795422194,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"645",166,22.7786292269374,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"646",166,22.8164348209273,"QUAN","blue tang",NA,14,20,25,22.5,"ACANCO"
"647",167,17.3380857857332,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"648",167,15.8968956779092,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"649",167,17.9778130781229,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"650",167,17.6499217584708,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"651",167,15.1235184248268,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"652",167,15.8065475666804,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"653",167,16.5673282749389,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"654",167,17.7592863243349,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"655",167,16.4580244809564,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"656",167,18.1005835782899,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"657",167,15.9504506767533,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
"658",167,15.0649526056096,"QUAN","blue tang",NA,21,13,20,16.5,"ACANCO"
