Year,Month,Length,Length Type,Sex,Special,MPA,FisheryDependent
2015,-999,22.88733794,0,0,0,0,0
2015,-999,22.60147251,0,0,0,0,0
2015,-999,22.67515161,0,0,0,0,0
2015,-999,23.1187919,0,0,0,0,0
2015,-999,20.88652149,0,0,0,0,0
2015,-999,23.52912817,0,0,0,0,0
2015,-999,22.75817343,0,0,0,0,0
2015,-999,22.04582086,0,0,0,0,0
2015,-999,23.1909257,0,0,0,0,0
2015,-999,23.29700875,0,0,0,0,0
2015,-999,21.89839175,0,0,0,0,0
2015,-999,21.35913682,0,0,0,0,0
2015,-999,22.46701293,0,0,0,0,0
2015,-999,22,0,0,0,0,0
2015,-999,20.02326092,0,0,0,0,0
2015,-999,22.01192768,0,0,0,0,0
2015,-999,21.93216667,0,0,0,0,0
2015,-999,21.0672799,0,0,0,0,0
2015,-999,20.31358913,0,0,0,0,0
2015,-999,21.56143527,0,0,0,0,0
2015,-999,21.42301201,0,0,0,0,0
2015,-999,21.21027904,0,0,0,0,0
2015,-999,20.43986725,0,0,0,0,0
2015,-999,21.88092049,0,0,0,0,0
2015,-999,22.37386589,0,0,0,0,0
2015,-999,21.0177252,0,0,0,0,0
2015,-999,20.55779304,0,0,0,0,0
2015,-999,20.78897816,0,0,0,0,0
2015,-999,21.93002007,0,0,0,0,0
2015,-999,21.44310893,0,0,0,0,0
2015,-999,21.50323028,0,0,0,0,0
2015,-999,20.31922481,0,0,0,0,0
2015,-999,20.32189474,0,0,0,0,0
2015,-999,20.18126016,0,0,0,0,0
2015,-999,22.2217854,0,0,0,0,0
2015,-999,21.19221919,0,0,0,0,0
2015,-999,22.75323126,0,0,0,0,0
2015,-999,20.85328677,0,0,0,0,0
2015,-999,21.10008168,0,0,0,0,0
2015,-999,20.45992371,0,0,0,0,0
2015,-999,21.04721868,0,0,0,0,0
2015,-999,21.76671217,0,0,0,0,0
2015,-999,20.47762695,0,0,0,0,0
2015,-999,22.08196039,0,0,0,0,0
2015,-999,22.4048199,0,0,0,0,0
2015,-999,21.95089265,0,0,0,0,0
2015,-999,20.71813397,0,0,0,0,0
2015,-999,20.37984642,0,0,0,0,0
2015,-999,21.36695015,0,0,0,0,0
2015,-999,21.01124898,0,0,0,0,0
2015,-999,21.29860864,0,0,0,0,0
2015,-999,20.84164015,0,0,0,0,0
2015,-999,22.23675606,0,0,0,0,0
2015,-999,21.20525249,0,0,0,0,0
2015,-999,21.67343699,0,0,0,0,0
2015,-999,22.89400674,0,0,0,0,0
2015,-999,22.0281928,0,0,0,0,0
2015,-999,21.49989679,0,0,0,0,0
2015,-999,21.60672681,0,0,0,0,0
2015,-999,20.75202129,0,0,0,0,0
2015,-999,20.73198884,0,0,0,0,0
2015,-999,20.46771005,0,0,0,0,0
2015,-999,22.18119947,0,0,0,0,0
2015,-999,21.32285216,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,16.7878772,0,0,0,0,0
2015,-999,15.87179386,0,0,0,0,0
2015,-999,16.22672851,0,0,0,0,0
2015,-999,17.22157908,0,0,0,0,0
2015,-999,17.2501467,0,0,0,0,0
2015,-999,16.27419982,0,0,0,0,0
2015,-999,15.99464819,0,0,0,0,0
2015,-999,17.32956789,0,0,0,0,0
2015,-999,17.14247945,0,0,0,0,0
2015,-999,15.45830528,0,0,0,0,0
2015,-999,18.57661195,0,0,0,0,0
2015,-999,16.55428216,0,0,0,0,0
2015,-999,18.10579998,0,0,0,0,0
2015,-999,17.72143651,0,0,0,0,0
2015,-999,18.72456649,0,0,0,0,0
2015,-999,17.60886233,0,0,0,0,0
2015,-999,16.69326441,0,0,0,0,0
2015,-999,18.04780769,0,0,0,0,0
2015,-999,15.81564923,0,0,0,0,0
2015,-999,17.57923282,0,0,0,0,0
2015,-999,17.15960826,0,0,0,0,0
2015,-999,17.17800945,0,0,0,0,0
2015,-999,16.40209658,0,0,0,0,0
2015,-999,17.77264764,0,0,0,0,0
2015,-999,18.31564411,0,0,0,0,0
2015,-999,18.90825272,0,0,0,0,0
2015,-999,17.45225386,0,0,0,0,0
2015,-999,17.71390359,0,0,0,0,0
2015,-999,18.38751306,0,0,0,0,0
2015,-999,16.72521652,0,0,0,0,0
2015,-999,19.43730644,0,0,0,0,0
2015,-999,17.73353589,0,0,0,0,0
2015,-999,17.32150383,0,0,0,0,0
2015,-999,19.14917844,0,0,0,0,0
2015,-999,18.50199731,0,0,0,0,0
2015,-999,18.67949227,0,0,0,0,0
2015,-999,19.13245148,0,0,0,0,0
2015,-999,18.14223933,0,0,0,0,0
2015,-999,17.98441121,0,0,0,0,0
2015,-999,18.36571676,0,0,0,0,0
2015,-999,18.15578561,0,0,0,0,0
2015,-999,18.66751009,0,0,0,0,0
2015,-999,17.89059509,0,0,0,0,0
2015,-999,16.90925848,0,0,0,0,0
2015,-999,17.33451669,0,0,0,0,0
2015,-999,17.74833298,0,0,0,0,0
2015,-999,18.67099297,0,0,0,0,0
2015,-999,19.7856196,0,0,0,0,0
2015,-999,18.82189556,0,0,0,0,0
2015,-999,17.46928897,0,0,0,0,0
2015,-999,18.49536356,0,0,0,0,0
2015,-999,16.88882784,0,0,0,0,0
2015,-999,20.28609241,0,0,0,0,0
2015,-999,17.61637744,0,0,0,0,0
2015,-999,19.52152103,0,0,0,0,0
2015,-999,17.95525931,0,0,0,0,0
2015,-999,17.53136057,0,0,0,0,0
2015,-999,18.28006626,0,0,0,0,0
2015,-999,19.82674852,0,0,0,0,0
2015,-999,18.50874802,0,0,0,0,0
2015,-999,18.15445134,0,0,0,0,0
2015,-999,18.84212915,0,0,0,0,0
2015,-999,20.49947453,0,0,0,0,0
2015,-999,18.60666768,0,0,0,0,0
2015,-999,17.73793656,0,0,0,0,0
2015,-999,17.9713194,0,0,0,0,0
2015,-999,18.12223272,0,0,0,0,0
2015,-999,16.9132357,0,0,0,0,0
2015,-999,18.55706668,0,0,0,0,0
2015,-999,19.67777454,0,0,0,0,0
2015,-999,18.7837249,0,0,0,0,0
2015,-999,17.29521523,0,0,0,0,0
2015,-999,18.66208324,0,0,0,0,0
2015,-999,19.11223111,0,0,0,0,0
2015,-999,17.49999431,0,0,0,0,0
2015,-999,20.00203766,0,0,0,0,0
2015,-999,20.49758555,0,0,0,0,0
2015,-999,18.08832028,0,0,0,0,0
2015,-999,19.02943744,0,0,0,0,0
2015,-999,17.22381267,0,0,0,0,0
2015,-999,17.20795433,0,0,0,0,0
2015,-999,18.08235956,0,0,0,0,0
2015,-999,19.03815028,0,0,0,0,0
2015,-999,17.65099976,0,0,0,0,0
2015,-999,18.38936698,0,0,0,0,0
2015,-999,17.15782582,0,0,0,0,0
2015,-999,19.25117008,0,0,0,0,0
2015,-999,18.09926282,0,0,0,0,0
2015,-999,17.67542519,0,0,0,0,0
2015,-999,18.78563771,0,0,0,0,0
2015,-999,17.12316089,0,0,0,0,0
2015,-999,19.04617752,0,0,0,0,0
2015,-999,19.63595654,0,0,0,0,0
2015,-999,20.10746328,0,0,0,0,0
2015,-999,18.75606018,0,0,0,0,0
2015,-999,18.38545017,0,0,0,0,0
2015,-999,18.3413779,0,0,0,0,0
2015,-999,19.48997908,0,0,0,0,0
2015,-999,19.09732678,0,0,0,0,0
2015,-999,17.84078929,0,0,0,0,0
2015,-999,17.92356429,0,0,0,0,0
2015,-999,17.65905455,0,0,0,0,0
2015,-999,19.2574945,0,0,0,0,0
2015,-999,18.166164,0,0,0,0,0
2015,-999,17.86584845,0,0,0,0,0
2015,-999,17.69695614,0,0,0,0,0
2015,-999,17.34516017,0,0,0,0,0
2015,-999,19.05229359,0,0,0,0,0
2015,-999,19.78751712,0,0,0,0,0
2015,-999,17.04322883,0,0,0,0,0
2015,-999,18.74518019,0,0,0,0,0
2015,-999,19.32932066,0,0,0,0,0
2015,-999,17.879439,0,0,0,0,0
2015,-999,17.77983009,0,0,0,0,0
2015,-999,20.13119702,0,0,0,0,0
2015,-999,17.24991249,0,0,0,0,0
2015,-999,18.56290786,0,0,0,0,0
2015,-999,20.8035645,0,0,0,0,0
2015,-999,18.39319279,0,0,0,0,0
2015,-999,18.47933639,0,0,0,0,0
2015,-999,18.21625035,0,0,0,0,0
2015,-999,17.95672283,0,0,0,0,0
2015,-999,19.33192905,0,0,0,0,0
2015,-999,19.76799306,0,0,0,0,0
2015,-999,20.68871951,0,0,0,0,0
2015,-999,18.9671445,0,0,0,0,0
2015,-999,16.84252726,0,0,0,0,0
2015,-999,18.65691442,0,0,0,0,0
2015,-999,20.2401378,0,0,0,0,0
2015,-999,18.41218356,0,0,0,0,0
2015,-999,18.16283494,0,0,0,0,0
2015,-999,19.69678647,0,0,0,0,0
2015,-999,20.6166297,0,0,0,0,0
2015,-999,19.01878283,0,0,0,0,0
2015,-999,18.64111723,0,0,0,0,0
2015,-999,18.38996501,0,0,0,0,0
2015,-999,19.57982381,0,0,0,0,0
2015,-999,19.12773038,0,0,0,0,0
2015,-999,18.78418003,0,0,0,0,0
2015,-999,18.41063084,0,0,0,0,0
2015,-999,17.09999721,0,0,0,0,0
2015,-999,18.57064192,0,0,0,0,0
2015,-999,16.74656201,0,0,0,0,0
2015,-999,19.07906696,0,0,0,0,0
2015,-999,20.74364251,0,0,0,0,0
2015,-999,16.85493788,0,0,0,0,0
2015,-999,17.9303546,0,0,0,0,0
2015,-999,16.93954768,0,0,0,0,0
2015,-999,17.27291904,0,0,0,0,0
2015,-999,19.09480706,0,0,0,0,0
2015,-999,17.59347933,0,0,0,0,0
2015,-999,18.44559066,0,0,0,0,0
2015,-999,18.98697362,0,0,0,0,0
2015,-999,17.38894133,0,0,0,0,0
2015,-999,18.74453651,0,0,0,0,0
2015,-999,18.33299918,0,0,0,0,0
2015,-999,19.05162698,0,0,0,0,0
2015,-999,19.24979869,0,0,0,0,0
2015,-999,19.51798964,0,0,0,0,0
2015,-999,16.21588693,0,0,0,0,0
2015,-999,20.21998259,0,0,0,0,0
2015,-999,18.25904631,0,0,0,0,0
2015,-999,17.22513367,0,0,0,0,0
2015,-999,18.20970457,0,0,0,0,0
2015,-999,17.53737432,0,0,0,0,0
2015,-999,18.47032823,0,0,0,0,0
2015,-999,17.29317035,0,0,0,0,0
2015,-999,18.87568091,0,0,0,0,0
2015,-999,18.50422498,0,0,0,0,0
2015,-999,19.22774675,0,0,0,0,0
2015,-999,19.24271179,0,0,0,0,0
2015,-999,18.21940924,0,0,0,0,0
2015,-999,18.62550019,0,0,0,0,0
2015,-999,18.09224923,0,0,0,0,0
2015,-999,17.98035561,0,0,0,0,0
2015,-999,18.60293053,0,0,0,0,0
2015,-999,20.18017384,0,0,0,0,0
2015,-999,18.21169047,0,0,0,0,0
2015,-999,19.16409668,0,0,0,0,0
2015,-999,18.58050119,0,0,0,0,0
2015,-999,17.25906397,0,0,0,0,0
2015,-999,19.48838193,0,0,0,0,0
2015,-999,19.71057209,0,0,0,0,0
2015,-999,18.92495578,0,0,0,0,0
2015,-999,18.75081338,0,0,0,0,0
2015,-999,18.90506762,0,0,0,0,0
2015,-999,17.64574978,0,0,0,0,0
2015,-999,16.75085458,0,0,0,0,0
2015,-999,19.42475131,0,0,0,0,0
2015,-999,17.34919552,0,0,0,0,0
2015,-999,18.29741584,0,0,0,0,0
2015,-999,17.67654697,0,0,0,0,0
2015,-999,19.36003131,0,0,0,0,0
2015,-999,18.99751273,0,0,0,0,0
2015,-999,20.96299988,0,0,0,0,0
2015,-999,19.01718255,0,0,0,0,0
2015,-999,18.87098512,0,0,0,0,0
2015,-999,18.6320495,0,0,0,0,0
2015,-999,19.46574777,0,0,0,0,0
2015,-999,18.14984905,0,0,0,0,0
2015,-999,19.87088348,0,0,0,0,0
2015,-999,18.5604826,0,0,0,0,0
2015,-999,19.38687644,0,0,0,0,0
2015,-999,16.65308315,0,0,0,0,0
2015,-999,18.12140464,0,0,0,0,0
2015,-999,19.62560678,0,0,0,0,0
2015,-999,19.1143667,0,0,0,0,0
2015,-999,20.2651529,0,0,0,0,0
2015,-999,17.99752328,0,0,0,0,0
2015,-999,19.57636429,0,0,0,0,0
2015,-999,20.10708836,0,0,0,0,0
2015,-999,17.59974852,0,0,0,0,0
2015,-999,18.11104311,0,0,0,0,0
2015,-999,17.06866475,0,0,0,0,0
2015,-999,19.5260123,0,0,0,0,0
2015,-999,19.25319498,0,0,0,0,0
2015,-999,18.37847326,0,0,0,0,0
2015,-999,18.14737364,0,0,0,0,0
2015,-999,19.39087204,0,0,0,0,0
2015,-999,17.63300454,0,0,0,0,0
2015,-999,19.39083437,0,0,0,0,0
2015,-999,19.91666812,0,0,0,0,0
2015,-999,17.74714079,0,0,0,0,0
2015,-999,18.94202898,0,0,0,0,0
2015,-999,17.85793451,0,0,0,0,0
2015,-999,19.86555637,0,0,0,0,0
2015,-999,18.76442441,0,0,0,0,0
2015,-999,17.86404111,0,0,0,0,0
2015,-999,18.10140456,0,0,0,0,0
2015,-999,19.72293159,0,0,0,0,0
2015,-999,18.30204957,0,0,0,0,0
2015,-999,18.91702317,0,0,0,0,0
2015,-999,16.90480949,0,0,0,0,0
2015,-999,17.60192381,0,0,0,0,0
2015,-999,19.04635713,0,0,0,0,0
2015,-999,16.95698511,0,0,0,0,0
2015,-999,18.51420866,0,0,0,0,0
2015,-999,17.57042977,0,0,0,0,0
2015,-999,18.93028128,0,0,0,0,0
2015,-999,17.17023254,0,0,0,0,0
2015,-999,18.63763627,0,0,0,0,0
2015,-999,18.1516886,0,0,0,0,0
2015,-999,19.09618775,0,0,0,0,0
2015,-999,18.10432694,0,0,0,0,0
2015,-999,20.51928465,0,0,0,0,0
2015,-999,16.42471003,0,0,0,0,0
2015,-999,18.7601127,0,0,0,0,0
2015,-999,18.19746923,0,0,0,0,0
2015,-999,18.60350655,0,0,0,0,0
2015,-999,20.46785183,0,0,0,0,0
2015,-999,19.31232865,0,0,0,0,0
2015,-999,17.34282147,0,0,0,0,0
2015,-999,17.3693183,0,0,0,0,0
2015,-999,19.03246358,0,0,0,0,0
2015,-999,19.02383405,0,0,0,0,0
2015,-999,17.5570014,0,0,0,0,0
2015,-999,19.28699098,0,0,0,0,0
2015,-999,18.98400706,0,0,0,0,0
2015,-999,18.09030974,0,0,0,0,0
2015,-999,19.60073065,0,0,0,0,0
2015,-999,18.81180393,0,0,0,0,0
2015,-999,17.4675576,0,0,0,0,0
2015,-999,18.1530232,0,0,0,0,0
2015,-999,17.67430667,0,0,0,0,0
2015,-999,17.59885574,0,0,0,0,0
2015,-999,18.47249308,0,0,0,0,0
2015,-999,17.94327468,0,0,0,0,0
2015,-999,18.59966252,0,0,0,0,0
2015,-999,17.89609232,0,0,0,0,0
2015,-999,19.14398693,0,0,0,0,0
2015,-999,18.71243629,0,0,0,0,0
2015,-999,18.52487625,0,0,0,0,0
2015,-999,18.86187455,0,0,0,0,0
2015,-999,17.9877825,0,0,0,0,0
2015,-999,20.81794618,0,0,0,0,0
2015,-999,18.6481079,0,0,0,0,0
2015,-999,16.74425815,0,0,0,0,0
2015,-999,17.96765468,0,0,0,0,0
2015,-999,19.91584977,0,0,0,0,0
2015,-999,19.59557602,0,0,0,0,0
2015,-999,19.32687421,0,0,0,0,0
2015,-999,20.05697012,0,0,0,0,0
2015,-999,19.31943597,0,0,0,0,0
2015,-999,18.66008699,0,0,0,0,0
2015,-999,18.22639798,0,0,0,0,0
2015,-999,18.53042597,0,0,0,0,0
2015,-999,18.13424992,0,0,0,0,0
2015,-999,18.70276696,0,0,0,0,0
2015,-999,18.2438211,0,0,0,0,0
2015,-999,19.33547712,0,0,0,0,0
2015,-999,18.01792563,0,0,0,0,0
2015,-999,18.7768051,0,0,0,0,0
2015,-999,17.71285892,0,0,0,0,0
2015,-999,19.56530818,0,0,0,0,0
2015,-999,18.77063856,0,0,0,0,0
2015,-999,18.16257836,0,0,0,0,0
2015,-999,18.67841018,0,0,0,0,0
2015,-999,17.91180011,0,0,0,0,0
2015,-999,17.96179093,0,0,0,0,0
2015,-999,17.42555389,0,0,0,0,0
2015,-999,19.09349869,0,0,0,0,0
2015,-999,17.68672655,0,0,0,0,0
2015,-999,19.16563175,0,0,0,0,0
2015,-999,17.65306513,0,0,0,0,0
2015,-999,17.20218037,0,0,0,0,0
2015,-999,18.17132793,0,0,0,0,0
2015,-999,18.44693574,0,0,0,0,0
2015,-999,18.73359579,0,0,0,0,0
2015,-999,18.55294211,0,0,0,0,0
2015,-999,18.91269839,0,0,0,0,0
2015,-999,18.15256455,0,0,0,0,0
2015,-999,17.68098902,0,0,0,0,0
2015,-999,17.8858864,0,0,0,0,0
2015,-999,20.85596986,0,0,0,0,0
2015,-999,18.68714652,0,0,0,0,0
2015,-999,18.92865785,0,0,0,0,0
2015,-999,18.20712421,0,0,0,0,0
2015,-999,19.41725986,0,0,0,0,0
2015,-999,18.85787521,0,0,0,0,0
2015,-999,18.64727834,0,0,0,0,0
2015,-999,19.22807201,0,0,0,0,0
2015,-999,19.91364996,0,0,0,0,0
2015,-999,18.8223933,0,0,0,0,0
2015,-999,19.53567489,0,0,0,0,0
2015,-999,19.08068609,0,0,0,0,0
2015,-999,19.24220139,0,0,0,0,0
2015,-999,18.47580528,0,0,0,0,0
2015,-999,18.25485031,0,0,0,0,0
2015,-999,17.25066778,0,0,0,0,0
2015,-999,18.57371754,0,0,0,0,0
2015,-999,20.6023729,0,0,0,0,0
2015,-999,18.44726053,0,0,0,0,0
2015,-999,19.42494123,0,0,0,0,0
2015,-999,18.91471552,0,0,0,0,0
2015,-999,17.0517348,0,0,0,0,0
2015,-999,17.42664897,0,0,0,0,0
2015,-999,18.31731947,0,0,0,0,0
2015,-999,16.50072752,0,0,0,0,0
2015,-999,18.85145238,0,0,0,0,0
2015,-999,19.9604834,0,0,0,0,0
2015,-999,18.82835428,0,0,0,0,0
2015,-999,18.46752814,0,0,0,0,0
2015,-999,17.15440305,0,0,0,0,0
2015,-999,18.11549496,0,0,0,0,0
2015,-999,17.5310584,0,0,0,0,0
2015,-999,17.05539608,0,0,0,0,0
2015,-999,18.26846307,0,0,0,0,0
2015,-999,18.15753163,0,0,0,0,0
2015,-999,19.92412527,0,0,0,0,0
2015,-999,17.42413121,0,0,0,0,0
2015,-999,17.70788848,0,0,0,0,0
2015,-999,18.00123424,0,0,0,0,0
2015,-999,18.24631752,0,0,0,0,0
2015,-999,19.15159525,0,0,0,0,0
2015,-999,20.19091411,0,0,0,0,0
2015,-999,19.03106159,0,0,0,0,0
2015,-999,19.20176188,0,0,0,0,0
2015,-999,19.59278045,0,0,0,0,0
2015,-999,17.49049064,0,0,0,0,0
2015,-999,19.33288706,0,0,0,0,0
2015,-999,20.22645924,0,0,0,0,0
2015,-999,19.12831006,0,0,0,0,0
2015,-999,20.10401851,0,0,0,0,0
2015,-999,18.33205695,0,0,0,0,0
2015,-999,16.36264297,0,0,0,0,0
2015,-999,17.1522576,0,0,0,0,0
2015,-999,17.92717928,0,0,0,0,0
2015,-999,17.33380617,0,0,0,0,0
2015,-999,19.88718235,0,0,0,0,0
2015,-999,17.54895885,0,0,0,0,0
2015,-999,19.08772666,0,0,0,0,0
2015,-999,16.88018102,0,0,0,0,0
2015,-999,19.20997198,0,0,0,0,0
2015,-999,17.76212893,0,0,0,0,0
2015,-999,18.35293868,0,0,0,0,0
2015,-999,17.29149432,0,0,0,0,0
2015,-999,18.35521669,0,0,0,0,0
2015,-999,18.88626911,0,0,0,0,0
2015,-999,18.06860313,0,0,0,0,0
2015,-999,19.07127642,0,0,0,0,0
2015,-999,17.76985944,0,0,0,0,0
2015,-999,17.0001779,0,0,0,0,0
2015,-999,18.41611714,0,0,0,0,0
2015,-999,18.1760146,0,0,0,0,0
2015,-999,19.03334431,0,0,0,0,0
2015,-999,17.85461859,0,0,0,0,0
2015,-999,19.234929,0,0,0,0,0
2015,-999,17.90169046,0,0,0,0,0
2015,-999,19.28351855,0,0,0,0,0
2015,-999,18.69437877,0,0,0,0,0
2015,-999,19.37116244,0,0,0,0,0
2015,-999,18.49078166,0,0,0,0,0
2015,-999,17.01243454,0,0,0,0,0
2015,-999,20.50679735,0,0,0,0,0
2015,-999,18.96169637,0,0,0,0,0
2015,-999,18.00711812,0,0,0,0,0
2015,-999,17.50251035,0,0,0,0,0
2015,-999,18.8481947,0,0,0,0,0
2015,-999,19.86005506,0,0,0,0,0
2015,-999,18.93691875,0,0,0,0,0
2015,-999,17.38476059,0,0,0,0,0
2015,-999,17.62445815,0,0,0,0,0
2015,-999,18.66815695,0,0,0,0,0
2015,-999,17.53222314,0,0,0,0,0
2015,-999,19.57665966,0,0,0,0,0
2015,-999,18.94208306,0,0,0,0,0
2015,-999,18.41032273,0,0,0,0,0
2015,-999,17.58157076,0,0,0,0,0
2015,-999,17.82585733,0,0,0,0,0
2015,-999,18.67666926,0,0,0,0,0
2015,-999,17.4152035,0,0,0,0,0
2015,-999,17.82086222,0,0,0,0,0
2015,-999,17.60948389,0,0,0,0,0
2015,-999,19.03220818,0,0,0,0,0
2015,-999,18.85363849,0,0,0,0,0
2015,-999,17.68405232,0,0,0,0,0
2015,-999,18.24423871,0,0,0,0,0
2015,-999,16.30443117,0,0,0,0,0
2015,-999,19.94488358,0,0,0,0,0
2015,-999,19.62705705,0,0,0,0,0
2015,-999,17.89101659,0,0,0,0,0
2015,-999,18.06834977,0,0,0,0,0
2015,-999,16.97069177,0,0,0,0,0
2015,-999,18.76442164,0,0,0,0,0
2015,-999,16.89808004,0,0,0,0,0
2015,-999,19.1294893,0,0,0,0,0
2015,-999,21.07903235,0,0,0,0,0
2015,-999,16.44034715,0,0,0,0,0
2015,-999,18.95352373,0,0,0,0,0
2015,-999,17.32848285,0,0,0,0,0
2015,-999,17.36412197,0,0,0,0,0
2015,-999,18.65674283,0,0,0,0,0
2015,-999,17.40875099,0,0,0,0,0
2015,-999,18.97467729,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,20.41693219,0,0,0,0,0
2015,-999,19.30280137,0,0,0,0,0
2015,-999,18.54125172,0,0,0,0,0
2015,-999,18.3891405,0,0,0,0,0
2015,-999,17.75452788,0,0,0,0,0
2015,-999,16.3258875,0,0,0,0,0
2015,-999,18.02819684,0,0,0,0,0
2015,-999,17.51808982,0,0,0,0,0
2015,-999,18.89847136,0,0,0,0,0
2015,-999,16.31666024,0,0,0,0,0
2015,-999,19.86197538,0,0,0,0,0
2015,-999,18.71765274,0,0,0,0,0
2015,-999,18.40299991,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,25,0,0,0,0,0
2015,-999,13,0,0,0,0,0
2015,-999,18.69021925,0,0,0,0,0
2015,-999,17.44869403,0,0,0,0,0
2015,-999,17.57452438,0,0,0,0,0
2015,-999,17.09818642,0,0,0,0,0
2015,-999,17.67365359,0,0,0,0,0
2015,-999,18.16392906,0,0,0,0,0
2015,-999,17.26010537,0,0,0,0,0
2015,-999,17.363553,0,0,0,0,0
2015,-999,18.4743825,0,0,0,0,0
2015,-999,16.39616157,0,0,0,0,0
2015,-999,17.02980478,0,0,0,0,0
2015,-999,17.47560399,0,0,0,0,0
2015,-999,18.43833493,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,23,0,0,0,0,0
2015,-999,23,0,0,0,0,0
2015,-999,24.75824114,0,0,0,0,0
2015,-999,23.34987666,0,0,0,0,0
2015,-999,25.93291448,0,0,0,0,0
2015,-999,25.54172491,0,0,0,0,0
2015,-999,25.29812399,0,0,0,0,0
2015,-999,26.84435058,0,0,0,0,0
2015,-999,23.24299876,0,0,0,0,0
2015,-999,23.92098653,0,0,0,0,0
2015,-999,22.70398326,0,0,0,0,0
2015,-999,22.21434453,0,0,0,0,0
2015,-999,20.83010218,0,0,0,0,0
2015,-999,21.67556486,0,0,0,0,0
2015,-999,23.01779126,0,0,0,0,0
2015,-999,23.87648744,0,0,0,0,0
2015,-999,22.78343287,0,0,0,0,0
2015,-999,21.58993007,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20.13899746,0,0,0,0,0
2015,-999,20.35274099,0,0,0,0,0
2015,-999,20.89789463,0,0,0,0,0
2015,-999,21.00841344,0,0,0,0,0
2015,-999,20.10820558,0,0,0,0,0
2015,-999,22.22177503,0,0,0,0,0
2015,-999,22.29137174,0,0,0,0,0
2015,-999,20.63651301,0,0,0,0,0
2015,-999,22.90004324,0,0,0,0,0
2015,-999,24.24301478,0,0,0,0,0
2015,-999,23.8245939,0,0,0,0,0
2015,-999,21.6255934,0,0,0,0,0
2015,-999,23.16825686,0,0,0,0,0
2015,-999,21.66490124,0,0,0,0,0
2015,-999,22.23149006,0,0,0,0,0
2015,-999,22.50785177,0,0,0,0,0
2015,-999,22.61867556,0,0,0,0,0
2015,-999,22.94440877,0,0,0,0,0
2015,-999,23.35259197,0,0,0,0,0
2015,-999,23.73570001,0,0,0,0,0
2015,-999,21.83672151,0,0,0,0,0
2015,-999,22.57508421,0,0,0,0,0
2015,-999,21.43632005,0,0,0,0,0
2015,-999,22.1517086,0,0,0,0,0
2015,-999,23.41393664,0,0,0,0,0
2015,-999,23.34581416,0,0,0,0,0
2015,-999,23.13792889,0,0,0,0,0
2015,-999,21.00653181,0,0,0,0,0
2015,-999,23.24664056,0,0,0,0,0
2015,-999,20.71726081,0,0,0,0,0
2015,-999,21.03311838,0,0,0,0,0
2015,-999,21.69317356,0,0,0,0,0
2015,-999,22.30939682,0,0,0,0,0
2015,-999,22.9452425,0,0,0,0,0
2015,-999,21.13189266,0,0,0,0,0
2015,-999,23.62885577,0,0,0,0,0
2015,-999,22.78434242,0,0,0,0,0
2015,-999,21.61851554,0,0,0,0,0
2015,-999,23.64148123,0,0,0,0,0
2015,-999,21.93052939,0,0,0,0,0
2015,-999,22.10557547,0,0,0,0,0
2015,-999,21.46233009,0,0,0,0,0
2015,-999,21.90190035,0,0,0,0,0
2015,-999,20.16008816,0,0,0,0,0
2015,-999,22.8950288,0,0,0,0,0
2015,-999,21.817463,0,0,0,0,0
2015,-999,22.20750747,0,0,0,0,0
2015,-999,22.73712035,0,0,0,0,0
2015,-999,22.16815612,0,0,0,0,0
2015,-999,22.67833326,0,0,0,0,0
2015,-999,22.37014664,0,0,0,0,0
2015,-999,22.62296337,0,0,0,0,0
2015,-999,22.22787609,0,0,0,0,0
2015,-999,22.10601848,0,0,0,0,0
2015,-999,22.13136252,0,0,0,0,0
2015,-999,30,0,0,0,0,0
2015,-999,30,0,0,0,0,0
2015,-999,22,0,0,0,0,0
2015,-999,22,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,23,0,0,0,0,0
2015,-999,12,0,0,0,0,0
2015,-999,14,0,0,0,0,0
2015,-999,14,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,24,0,0,0,0,0
2015,-999,24,0,0,0,0,0
2015,-999,24,0,0,0,0,0
2015,-999,24,0,0,0,0,0
